side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_tqqq,TQQQ,2019-10-03 10:15:00-04:00,2019-10-03 10:26:00-04:00,2,19226.945981188073,3.4673560081717762,3.5126178125,870.2462668298592,0.013053694002447935,score_neutral,11,-0.002301756194912463,False
long_sqqq,SQQQ,2019-10-04 09:43:00-04:00,2019-10-04 10:32:00-04:00,2,1.6068679328068574,41488.57868500377,41491.74375,5.085841447694825,7.628762171552061e-05,score_neutral,49,-0.010395792202908316,False
long_sqqq,SQQQ,2019-10-04 11:45:00-04:00,2019-10-04 12:34:00-04:00,1,0.8126018291667173,41020.5,40979.5,-33.316674995835406,-0.0009995002498750516,score_neutral,49,-0.005070635414000324,False
long_sqqq,SQQQ,2019-10-04 14:48:00-04:00,2019-10-04 15:06:00-04:00,1,0.8203551861085975,40632.806249999994,40692.14375,48.67782585572606,0.0014603347756718676,score_neutral,18,-0.0011150165145188407,False
long_sqqq,SQQQ,2019-10-04 15:52:00-04:00,2019-10-04 15:59:00-04:00,1,0.8226339505144545,40520.25,40467.256250000006,-43.594457915070585,-0.0013078337374521354,session_end,7,-0.004510090633695341,False
long_sqqq,SQQQ,2019-10-07 11:10:00-04:00,2019-10-07 12:09:00-04:00,1,0.8295468408549123,40182.581249999996,40229.875,39.23238090468563,0.0011769714271405718,score_neutral,59,-0.0017440703862195983,False
long_tqqq,TQQQ,2019-10-08 09:47:00-04:00,2019-10-08 10:40:00-04:00,3,27059.477322759933,3.6955628819884567,3.684406875,-301.8757181166939,-0.0030187571811669534,score_neutral,53,-0.016953822061878898,False
long_sqqq,SQQQ,2019-10-10 10:06:00-04:00,2019-10-10 12:07:00-04:00,2,1.651953145656513,40356.26969321351,40192.39375,-270.71537988897734,-0.00406073069833468,score_neutral,121,-0.013432285705575975,False
long_sqqq,SQQQ,2019-10-11 09:57:00-04:00,2019-10-11 11:52:00-04:00,1,0.8608959947244292,38719.35,38505.7375,-183.89814567306837,-0.005516944370192012,score_neutral,115,-0.015350206033933889,False
long_sqqq,SQQQ,2019-10-11 14:29:00-04:00,2019-10-11 15:04:00-04:00,1,0.8721642669066861,38219.1,38230.875,10.269734242827498,0.0003080920272848786,score_neutral,35,-0.002135058125387501,False
long_sqqq,SQQQ,2019-10-15 10:07:00-04:00,2019-10-15 11:37:00-04:00,2,1.7469087945013464,38162.64871784368,37756.1125,-710.1816942344348,-0.010652725413516473,score_neutral,90,-0.018673984688868495,False
long_sqqq,SQQQ,2019-10-15 12:11:00-04:00,2019-10-15 12:29:00-04:00,1,0.8872616510209164,37568.775,37643.668750000004,66.45035227615034,0.001993510568284451,score_neutral,18,-0.0011651963632032247,False
long_sqqq,SQQQ,2019-10-15 13:15:00-04:00,2019-10-15 14:54:00-04:00,2,1.7807536309520988,37437.3329964924,37318.83125,-211.02241534049733,-0.003165336230107507,score_neutral,99,-0.005832195606098267,False
long_sqqq,SQQQ,2019-10-17 09:39:00-04:00,2019-10-17 10:27:00-04:00,2,1.7939431123600682,37162.08513377082,37281.35,213.95438531837488,0.003209315779775679,score_neutral,48,-0.006539026559228001,False
long_tqqq,TQQQ,2019-10-18 10:50:00-04:00,2019-10-18 11:12:00-04:00,1,8240.327715773174,4.045146562499999,4.05547125,85.07880856295266,0.0025523642568885396,score_neutral,22,-0.001117774703620289,False
long_tqqq,TQQQ,2019-10-18 12:06:00-04:00,2019-10-18 12:51:00-04:00,2,16750.504748910433,3.979979568735271,3.9786346875,-22.527439518127235,-0.0003379115927718557,score_neutral,45,-0.016424308932693865,False
long_sqqq,SQQQ,2019-10-22 09:41:00-04:00,2019-10-22 10:11:00-04:00,1,0.8968149393226221,37168.575,37331.325000000004,145.95663137476328,0.004378698941242876,score_neutral,30,-0.004535417351889226,False
long_tqqq,TQQQ,2019-10-22 15:54:00-04:00,2019-10-22 15:59:00-04:00,1,8303.22118276272,4.01450625,4.007370312500001,-59.25126740886504,-0.0017775380222659898,session_end,5,-0.0023679748910592213,False
long_sqqq,SQQQ,2019-10-24 09:43:00-04:00,2019-10-24 09:56:00-04:00,2,1.772756046565671,37606.22720527103,37768.606250000004,287.8584333788428,0.004317876500682605,score_neutral,13,-0.003828089285360492,False
long_sqqq,SQQQ,2019-10-24 11:17:00-04:00,2019-10-24 12:06:00-04:00,2,1.783889778456166,37371.51671128587,37318.83125,-93.98505586110448,-0.0014097758379165715,score_neutral,49,-0.009005425536856126,False
long_sqqq,SQQQ,2019-10-25 10:31:00-04:00,2019-10-25 12:16:00-04:00,3,2.7222919523162177,36733.7529374528,36469.25625,-720.0372036670651,-0.007200372036670677,score_neutral,105,-0.01659587207371538,False
long_sqqq,SQQQ,2019-10-28 09:37:00-04:00,2019-10-28 12:58:00-04:00,1,0.9394903065445305,35480.23125,35282.35,-185.9075162219135,-0.0055772254866574,score_neutral,201,-0.009307471748792429,False
long_sqqq,SQQQ,2019-10-28 14:46:00-04:00,2019-10-28 15:45:00-04:00,2,1.8955178463954028,35170.687943372744,35157.4125,-25.163839831851508,-0.0003774575974777594,score_neutral,59,-0.003696446020060362,False
long_sqqq,SQQQ,2019-11-01 09:43:00-04:00,2019-11-01 11:25:00-04:00,1,0.9508861932453918,35055.018749999996,34807.5875,-235.27895940244332,-0.007058368782073332,score_neutral,102,-0.013336713733750227,False
long_sqqq,SQQQ,2019-11-04 09:37:00-05:00,2019-11-04 10:54:00-05:00,1,0.9857004436637695,33816.9,33995.49375,176.03993861057634,0.005281198158317402,score_neutral,77,-0.004380945621863641,False
long_sqqq,SQQQ,2019-11-04 13:36:00-05:00,2019-11-04 14:06:00-05:00,1,0.9842444607336902,33866.924999999996,33833.075000000004,-33.31667499582682,-0.0009995002498748295,score_neutral,30,-0.002345208488813033,False
long_sqqq,SQQQ,2019-11-07 09:49:00-05:00,2019-11-07 11:41:00-05:00,1,0.9978786969924497,33404.19375,33320.83125,-83.18566287802874,-0.0024955698863408093,score_neutral,112,-0.006861226818264399,False
long_sqqq,SQQQ,2019-11-07 12:01:00-05:00,2019-11-07 12:40:00-05:00,1,1.0016287108856945,33279.13125,33283.35,4.225621124049024,0.000126768633721408,score_neutral,39,-0.002002193191266044,False
long_sqqq,SQQQ,2019-11-11 09:31:00-05:00,2019-11-11 09:31:00-05:00,1,0.9820685334070864,33941.9625,33845.56875,-94.66526869211219,-0.0028399580607633146,score_neutral,0,-0.00234112862507585,False
long_sqqq,SQQQ,2019-11-12 09:48:00-05:00,2019-11-12 11:48:00-05:00,2,2.00968897658895,33172.62892082941,33008.4875,-329.8732040425094,-0.0049480980606376734,score_neutral,120,-0.008972123419573985,False
long_sqqq,SQQQ,2019-11-15 09:37:00-05:00,2019-11-15 11:43:00-05:00,1,1.013820463928046,32878.93125,32708.6375,-172.6472886290474,-0.005179418658871393,score_neutral,126,-0.008483586278371091,False
long_sqqq,SQQQ,2019-11-18 13:34:00-05:00,2019-11-18 15:02:00-05:00,3,3.082716144699797,32438.92570904813,32396.29375,-131.42222843784762,-0.0013142222843784968,score_neutral,88,-0.006259451910617719,False
long_sqqq,SQQQ,2019-11-19 09:37:00-05:00,2019-11-19 09:54:00-05:00,1,1.033075193669315,32266.125000000004,32358.8125,95.75315701322087,0.002872594710396692,score_neutral,17,-0.0024367661130676455,False
