side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_tqqq,TQQQ,2026-07-20 18:15:00-04:00,2026-07-20 19:02:00-04:00,2,990.503932898851,67.30580712744587,67.17908,-125.5237181401131,-0.001882855772101677,score_neutral,36,-0.003503518307110931,False
long_sqqq,SQQQ,2026-07-21 04:37:00-04:00,2026-07-21 05:58:00-04:00,2,1624.7698415367022,41.03145255552844,40.988425,-69.90987457765449,-0.0010486481186647856,score_neutral,59,-0.0036911331696940497,False
long_sqqq,SQQQ,2026-07-21 11:25:00-04:00,2026-07-21 11:55:00-04:00,1,823.8467381436095,40.4606,40.474197499999995,11.202256021904379,0.0003360676806571927,score_neutral,30,-0.003722139562932769,False
long_sqqq,SQQQ,2026-07-21 12:55:00-04:00,2026-07-21 14:14:00-04:00,1,828.3575963415088,40.24027,40.15967,-66.76562226512893,-0.0020029686679539083,score_neutral,79,-0.0032373043222623243,False
long_tqqq,TQQQ,2026-07-22 04:10:00-04:00,2026-07-22 04:58:00-04:00,2,954.63718153168,69.83455909364693,69.83509000000001,0.5068229445590705,7.6023441684114346e-06,score_neutral,37,-0.00450270424114485,False
long_tqqq,TQQQ,2026-07-22 08:22:00-04:00,2026-07-22 08:30:00-04:00,1,481.11315728536897,69.28377,69.345825,29.855476975343986,0.0008956643092603578,score_neutral,8,-0.002796758894615614,False
long_tqqq,TQQQ,2026-07-23 07:48:00-04:00,2026-07-23 09:30:00-04:00,2,977.689085361956,68.18800338963138,66.724006956856,-1431.3333333333221,-0.021469999999999878,stop,100,-0.022262030183775705,False
long_tqqq,TQQQ,2026-07-23 11:02:00-04:00,2026-07-23 11:56:00-04:00,3,1521.4065123206158,65.7286525265815,65.91597750000001,284.9974344792108,0.002849974344792061,score_neutral,54,-0.01434362758873653,False
long_tqqq,TQQQ,2026-07-24 10:06:00-04:00,2026-07-24 10:55:00-04:00,2,1029.3315871663153,64.76694924926551,64.54304,-230.4768629276786,-0.0034571529439151316,score_neutral,49,-0.015084070819911144,False
long_tqqq,TQQQ,2026-07-24 14:48:00-04:00,2026-07-24 15:35:00-04:00,1,518.0296999377715,64.34637500000001,63.963910000000006,-198.12822918670153,-0.005943846875601011,score_neutral,47,-0.013308830528526383,False
long_sqqq,SQQQ,2026-07-27 04:09:00-04:00,2026-07-27 06:12:00-04:00,2,1556.2161258797419,42.838951195791935,42.61598,-346.9913704980984,-0.0052048705574714305,score_neutral,116,-0.008019344903801295,False
long_tqqq,TQQQ,2026-07-27 10:10:00-04:00,2026-07-27 10:28:00-04:00,2,1039.631458611989,64.1252879704826,62.74851803775635,-1431.3333333333262,-0.021469999999999878,stop,18,-0.02012135947173499,False
long_tqqq,TQQQ,2026-07-27 11:44:00-04:00,2026-07-27 12:03:00-04:00,1,535.1890693198557,62.28328500000001,62.56601,151.31132962345197,0.004539339888703475,score_neutral,19,-0.004066660902680486,False
long_tqqq,TQQQ,2026-07-28 04:07:00-04:00,2026-07-28 04:38:00-04:00,1,541.017688897949,61.612280000000005,62.106700000000004,267.4899657449229,0.008024698972347588,score_neutral,30,-0.0053930807300104355,False
long_tqqq,TQQQ,2026-07-28 09:54:00-04:00,2026-07-28 10:40:00-04:00,2,1107.7410186097054,60.182538649997916,60.319385,151.59031514432536,0.0022738547271647924,score_neutral,46,-0.013002752418752372,False
long_tqqq,TQQQ,2026-07-29 10:21:00-04:00,2026-07-29 11:07:00-04:00,3,1684.0568185468198,59.38041929386351,59.59048,353.7541644779129,0.003537541644779152,score_neutral,46,-0.01824080430617947,False
long_tqqq,TQQQ,2026-07-29 12:12:00-04:00,2026-07-29 12:23:00-04:00,2,1139.4037834573587,58.5101327857418,58.751740000000005,275.2881740363885,0.0041293226105458825,score_neutral,11,-0.005813228744281473,False
long_tqqq,TQQQ,2026-07-29 16:08:00-04:00,2026-07-29 17:50:00-04:00,2,1158.2882287083187,57.55619802940666,56.3204664577153,-1431.3333333333326,-0.02146999999999999,stop,101,-0.020956874684293525,False
long_sqqq,SQQQ,2026-07-30 09:18:00-04:00,2026-07-30 09:45:00-04:00,1,712.554232948016,46.780065,45.77569700445,-715.6666666666653,-0.02146999999999999,stop,27,-0.021805549008963587,False
long_sqqq,SQQQ,2026-07-30 16:15:00-04:00,2026-07-30 17:00:00-04:00,1,754.8969884554733,44.156135000000006,44.003895,-114.9255175224659,-0.0034477655256739403,score_neutral,45,-0.009197702652190998,False
long_sqqq,SQQQ,2026-07-31 04:07:00-04:00,2026-07-31 05:30:00-04:00,1,773.4931029747112,43.094545000000004,42.805695,-223.42348279424812,-0.006702704483827482,score_neutral,82,-0.01054762267474929,False
long_sqqq,SQQQ,2026-08-03 04:07:00-04:00,2026-08-03 05:24:00-04:00,1,772.5953626044992,43.14462,42.985425,-122.99331874982632,-0.003689799562494822,score_neutral,73,-0.006828661371916178,False
long_sqqq,SQQQ,2026-08-03 10:47:00-04:00,2026-08-03 11:28:00-04:00,3,2368.375791764274,42.2230291103875,42.146685000000005,-180.81154288552338,-0.0018081154288552836,score_neutral,41,-0.009182740093847008,False
long_sqqq,SQQQ,2026-08-03 12:26:00-04:00,2026-08-03 14:28:00-04:00,2,1605.0545538971235,41.53545217811935,41.41778,-188.870265357455,-0.0028330539803618215,score_neutral,122,-0.01549041870180723,False
long_sqqq,SQQQ,2026-08-04 04:08:00-04:00,2026-08-04 04:46:00-04:00,1,821.40691562196,40.580780000000004,40.778740000000006,162.6057130165248,0.0048781713904957336,score_neutral,37,-0.00297628581806475,False
long_sqqq,SQQQ,2026-08-04 06:07:00-04:00,2026-08-04 06:36:00-04:00,3,2460.175502475328,40.64750661055851,40.61898,-70.18046846469548,-0.0007018046846469783,score_neutral,28,-0.0032184613281948105,False
long_sqqq,SQQQ,2026-08-04 06:51:00-04:00,2026-08-04 08:54:00-04:00,1,821.40691562196,40.580780000000004,40.129715,-370.5079103950251,-0.011115237311850712,score_neutral,122,-0.014804545403021008,False
long_sqqq,SQQQ,2026-08-04 09:26:00-04:00,2026-08-04 09:35:00-04:00,1,831.8772362159917,40.070015,39.209711777950005,-715.6666666666605,-0.021469999999999767,stop,9,-0.020214991184804854,False
long_sqqq,SQQQ,2026-08-05 04:10:00-04:00,2026-08-05 04:18:00-04:00,1,893.9943116035945,37.285845,37.293975,7.268173753338388,0.00021804521260015974,score_neutral,8,-0.0014977533699451762,False
long_sqqq,SQQQ,2026-08-05 07:39:00-04:00,2026-08-05 08:04:00-04:00,1,897.3687846050639,37.145635000000006,37.10426,-37.12863346304283,-0.001113859003891271,score_neutral,24,-0.0031130171822343344,False
long_sqqq,SQQQ,2026-08-05 09:33:00-04:00,2026-08-05 09:36:00-04:00,1,900.5251142045947,37.015440000000005,37.014395,-0.9410487443481669,-2.823146233044138e-05,score_neutral,3,-0.00784645542508755,False
long_tqqq,TQQQ,2026-08-05 16:13:00-04:00,2026-08-05 16:56:00-04:00,1,457.6926323020053,72.82908,72.720755,-49.57955439411828,-0.0014873866318235729,score_neutral,42,-0.004243909163757276,False
long_tqqq,TQQQ,2026-08-06 04:24:00-04:00,2026-08-06 04:30:00-04:00,1,463.36361159685123,71.937745,72.05176,52.830402176212615,0.0015849120652864368,score_neutral,6,-0.0014977533699451762,False
long_tqqq,TQQQ,2026-08-06 07:13:00-04:00,2026-08-06 07:18:00-04:00,1,466.0888982075595,71.517115,71.63239,53.72839774087498,0.0016118519322263491,score_neutral,5,-0.0019172333783320505,False
long_tqqq,TQQQ,2026-08-06 09:22:00-04:00,2026-08-06 09:36:00-04:00,3,1407.7968631048795,71.03297543897857,71.33783249999999,429.17681420133175,0.004291768142013375,score_neutral,14,-0.012474903014296546,False
long_sqqq,SQQQ,2026-08-07 09:00:00-04:00,2026-08-07 09:11:00-04:00,1,891.1220407229403,37.40602500000001,37.66342,229.3703576718771,0.006881110730156292,score_neutral,11,-0.0017650899821620714,False
