side,symbol,entry_ts,exit_ts,tranches,shares,avg_cost,exit_price,pnl,ret,reason,hold_minutes,max_adverse_pct,gap_fill
long_tqqq,TQQQ,2018-10-08 09:37:00-04:00,2018-10-08 09:42:00-04:00,1,4179.3637697067115,7.975695625,8.017955,176.61730080545138,0.0052985190241634506,score_neutral,5,-0.004945728479953115,False
long_tqqq,TQQQ,2018-10-08 11:51:00-04:00,2018-10-08 12:28:00-04:00,1,4274.639039460822,7.797929375000001,7.8145106250000005,70.87885857305876,0.002126365757191717,score_neutral,37,-0.0119171860286309,False
long_tqqq,TQQQ,2018-10-08 13:02:00-04:00,2018-10-08 13:09:00-04:00,1,4316.214390792909,7.722816875,7.7533525,131.7983040568546,0.003953949121705547,score_neutral,7,-0.002468901607873497,False
long_sqqq,SQQQ,2018-10-09 10:42:00-04:00,2018-10-09 10:53:00-04:00,1,1.1048434264232971,30170.1875,30329.4375,175.94631565791008,0.0052783894697372435,score_neutral,11,-0.0039836510793974655,False
long_tqqq,TQQQ,2018-10-10 09:04:00-04:00,2018-10-10 09:18:00-04:00,1,4236.551563532452,7.868034375000001,7.875668750000001,32.34342334284435,0.0009703027002854192,score_neutral,14,-0.002609848155372352,False
long_tqqq,TQQQ,2018-10-10 14:41:00-04:00,2018-10-10 15:12:00-04:00,2,9067.508574238695,7.352258464477269,7.194405475244943,-1431.3333333333278,-0.021469999999999878,stop,31,-0.02070907398222077,False
long_tqqq,TQQQ,2018-10-11 04:26:00-04:00,2018-10-11 05:09:00-04:00,1,4930.87529200027,6.760125000000001,6.61007,-739.9024919411052,-0.022197074758233182,stop,24,-0.020728167008746357,True
long_tqqq,TQQQ,2018-10-11 14:48:00-04:00,2018-10-11 15:13:00-04:00,1,5023.9106748682,6.6349375,6.7348825,502.11475239970196,0.015063442571991104,score_neutral,25,-0.0075264461797870386,False
long_sqqq,SQQQ,2018-10-12 04:10:00-04:00,2018-10-12 04:35:00-04:00,1,0.9861750584000541,33800.625,33998.925,195.5585140807336,0.005866755422422099,score_neutral,18,-0.0029770159575451816,False
long_sqqq,SQQQ,2018-10-15 08:32:00-04:00,2018-10-15 08:36:00-04:00,1,0.9995017483784331,33349.950000000004,33299.975,-49.95009987521801,-0.0014985029962565344,score_neutral,4,-0.0022473796812290114,False
